,label,confidence,reason,Text_ID,ID,sentence
257,NEUTRAL,0.9,The sentence expresses support for cultural heritage preservation without addressing the expansion of executive power or institutional changes.,ParlaMint-HU_2020-02-17,u2020-02-17-171-3,"A budai Vár épületeinek védelme, felújítása számunkra is támogatandó, kiemelt feladat és kötelesség."
258,NEUTRAL,0.9,"The sentence addresses urban development and resident satisfaction, lacking an explicit critique or support of executive power expansion or institutional changes.",ParlaMint-HU_2020-02-17,u2020-02-17-171-4,"Fontos azonban, hogy ne csak a turistaáradat kiszolgálását, hanem a várnegyedben élők védelmét és megelégedettségét is szolgálja ezen felújítások összessége.Fodor Gergely, a budai várnegyed területén megvalósuló kormányzati beruházásokkal kapcsolatos egyes feladatok ellátásáért felelős kormánybiztos korábban azt nyilatkozta, hogy a Budavári Palota és a polgárváros sorsa elválaszthatatlan egymástól, és rendszeres kutatásokat végeznek a helyi lakók igényeinek megismerésére."
259,NEUTRAL,0.9,"The sentence neutrally summarizes government claims about impact studies to facilitate a parliamentary inquiry, without directly addressing the expansion or restriction of executive power.",ParlaMint-HU_2020-02-17,u2020-02-17-171-5,"Orbán államtitkár úr tájékoztatása szerint ebből a célból készültek kutatások, köztük a Vár-25 kutatás, amelynek hatástanulmánya önök szerint választ ad arra, hogy a várnegyed fejlesztése milyen hatással lesz a polgárváros lakóinak mindennapjaira és a várnegyed közlekedésére."
260,CONTRA,0.85,"The MP demands transparency regarding executive-led development, asserting the right to information and oversight, which challenges the executive's potential for opaque and centralized power.",ParlaMint-HU_2020-02-17,u2020-02-17-171-6,"Mint a körzet országgyűlési képviselője szeretném kérdezni illő tisztelettel, hogy hol érhető el ez a hatástanulmány, ennek a hatástanulmánynak az eredménye, mikor ismerhetik meg az érintettek, tehát a polgárvárosban élők, a várnegyedben élők."
261,NEUTRAL,0.9,"The sentence is a neutral inquiry regarding the impact of government projects on residents, providing no specific stance on executive aggrandisement.",ParlaMint-HU_2020-02-17,u2020-02-17-171-7,Mire számíthatnak a várnegyed lakói?
262,NEUTRAL,0.9,"The sentence is a specific, factual inquiry about air quality and traffic, which does not inherently take a stance on executive power or institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-171-8,Figyelembe vettéke a megnövekvő forgalmat a levegőminőség tekintetében?
263,NEUTRAL,0.9,"The sentence asks a technical question about urban management and public cleanliness, without addressing executive power or institutional changes.",ParlaMint-HU_2020-02-17,u2020-02-17-171-9,Figyelembe vettéke a megnövekvő forgalmat a köztisztaság tekintetében?
264,NEUTRAL,0.95,"The sentence is a factual inquiry about urban planning and green spaces, showing no clear stance on executive power or democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-171-10,Tervezike zöldterületek bővítését?
265,NEUTRAL,0.9,"The sentence poses a policy question about tourism and resident welfare, remaining neutral regarding the expansion of executive authority or democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-171-11,"Miniszter úr, hogyan tervezik elérni, hogy a budai várnegyed turistalátogatottsága növekedjen, de mégse alakulhasson ki a bulinegyedhez hasonló állapot, a mindennapi életet nehezítő harc a látogatók és az ott élők között?"
266,CONTRA,0.85,"The MP challenges the executive's lack of transparency and potential exclusion of the public from national assets, criticizing centralized power over the Buda Castle.",ParlaMint-HU_2020-02-17,u2020-02-17-171-13,A budai várnegyed is az elit kiváltságos területe lesze vagy minden magyar számára elérhető kulturális és történelmi jelentőséggel bíró nemzeti kincs?
267,NEUTRAL,0.9,"The sentence addresses socio-economic issues like low teacher salaries and living costs, rather than executive power expansion or the undermining of democracy.",ParlaMint-HU_2020-02-17,u2020-02-17-175-3,"Ma egy kezdő pedagógus szerencsésnek mondhatja magát, ha havi nettó 150 ezer forintot hazavihet, és ebből kell fizetnie a rohamosan dráguló lakhatást, a rezsit, az élelmiszerköltségeket, törlesztenie a diákhitelét, félretenni az első saját lakás vásárlására, és akkor a gyereknevelés költségéről még nem is beszéltünk."
268,NEUTRAL,0.9,The sentence provides a factual economic comparison regarding teacher salaries versus the private sector without directly addressing executive power or institutional undermining.,ParlaMint-HU_2020-02-17,u2020-02-17-175-4,"Ha viszont elmegy egy multihoz pénztárosnak, akkor ennek a pénznek a másfél-kétszeresét is megkapja."
269,NEUTRAL,0.95,"The sentence critiques teacher recruitment and wages, focusing on socio-economic policy rather than executive power expansion or the erosion of democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-175-5,"Ezek után nehéz megindokolni, hogy miért választaná bárki is a pedagógusi pályát, hacsak nem hivatástudatból, de visszaélés kizárólag erre hagyatkozni."
270,NEUTRAL,0.9,"The sentence highlights a shortage of teachers caused by low wages, focusing on policy outcomes rather than the concentration of executive power.",ParlaMint-HU_2020-02-17,u2020-02-17-175-6,"Nem csoda, hogy súlyos tanárhiány van ma Magyarországon."
271,NEUTRAL,0.95,"The sentence and speech criticize teacher pay stagnation and government's deception regarding wages, rather than the expansion of executive power or undermining institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-175-7,"Az elmúlt öt évben az alapbér semmit nem nőtt, és azoknak a szemét is kiszúrták néhány tízezer forintos emeléssel, akik több évtizede a pályán vannak."
272,CONTRA,0.85,"The MP criticizes the executive for deceptive manipulation of pay and statistics, highlighting a lack of accountability and transparency in the government's actions.",ParlaMint-HU_2020-02-17,u2020-02-17-175-8,"Elvették a kiegészítő pótlékokat, majd visszaadták ugyanazt, fizetésemelésnek hazudva."
273,CONTRA,0.9,"The MP criticizes the government for manipulating statistics and deception, opposing the executive's lack of transparency and undermining of institutional integrity.",ParlaMint-HU_2020-02-17,u2020-02-17-175-9,"Ez nem béremelés, hanem a statisztikák meghamisítása, amit itt az elmúlt években csúcsra járatott a kormány."
274,CONTRA,0.8,"The MP criticizes the government for manipulating statistics and lacking transparency, challenging deceptive executive practices and demanding accountability regarding teacher salaries.",ParlaMint-HU_2020-02-17,u2020-02-17-175-10,"A pedagógusokat viszont az érdekli, hogy a hónap végén mennyivel többet - ha többet - tudnak hazavinni, nem pedig az, hogy a kormány hogyan zsonglőrködik a számokkal."
275,NEUTRAL,0.95,"The sentence is a standard procedural request for the executive to answer questions, representing routine parliamentary oversight rather than a stance on power expansion.",ParlaMint-HU_2020-02-17,u2020-02-17-175-12,"Válaszoljon, kérem a következő kérdésekre - vagy államtitkár úr, ha csak ön van itt."
276,NEUTRAL,0.95,This sentence is a specific inquiry regarding teacher salary adjustments and does not address the expansion of executive power or institutional undermining.,ParlaMint-HU_2020-02-17,u2020-02-17-175-13,"Tervezie a kormány, hogy a bérek vetítési alapját 2014 után végre ismét a minimálbérhez igazítják, ahogy azt annak idején ígérték, hogy így nettó 66-166 ezer forinttal nőhessen a tanárok fizetése?"
277,NEUTRAL,0.9,This sentence is a direct query about teacher pay policy and does not explicitly criticize or support the expansion of executive authority.,ParlaMint-HU_2020-02-17,u2020-02-17-175-14,"Tervezike a többletmunkáért járó helyettesítések, adminisztrációs feladatok és hasonlók után járó pótlékok visszaemelését a rendszerbe?"
278,NEUTRAL,0.9,"The sentence is a policy-related inquiry about teacher salaries and career models, lacking direct reference to the expansion or limitation of executive power.",ParlaMint-HU_2020-02-17,u2020-02-17-175-15,"Tervezike az egész életpályamodell felülvizsgálatát, különös tekintettel a béremelésekre?"
279,NEUTRAL,0.95,The sentence is a standard formal closing to a parliamentary inquiry regarding education policy and does not address executive power or institutional expansion.,ParlaMint-HU_2020-02-17,u2020-02-17-175-16,"Kíváncsian várom részletes, alapos és őszinte válaszát."
280,PRO,0.9,"The MP praises the government's intervention in local administration as helpful partnership, endorsing the expansion of executive influence over municipal autonomy and funding.",ParlaMint-HU_2020-02-17,u2020-02-17-179-2,Magyarország Kormánya az önkormányzatok irányába több lépcsőben nyújtott komoly segítséget és partnerséget.
281,NEUTRAL,0.85,"The sentence describes government financial measures and debt relief for municipalities as beneficial aid, without explicitly advocating for or discussing institutional power expansion.",ParlaMint-HU_2020-02-17,u2020-02-17-179-3,"Első körben átvállalta a szocialista időszakból megörökölt adósságot, és fejlesztési támogatást biztosított azoknak, akik nem rendelkeztek ilyennel."
282,NEUTRAL,0.9,The sentence describes a government development program's success without addressing the expansion of executive power or the weakening of democratic institutions.,ParlaMint-HU_2020-02-17,u2020-02-17-179-4,A megyei jogú városok esetében évtizedes álmok megvalósítására nyílt mód a „Modern városok” program keretében.
283,NEUTRAL,0.9,The sentence describes regional infrastructure development and transportation plans without discussing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2020-02-17,u2020-02-17-179-5,"Eközben elindult annak a tervnek a megvalósítása is, melynek révén a megyeszékhelyeket bekapcsolják a gyorsforgalmi utak hálózatába is, amely nem csupán nekik, hanem az egész térségnek kitörést jelent."
284,NEUTRAL,0.95,"The sentence refers to road construction as a result of government policy, without discussing executive power expansion or the status of democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-179-6,Bizonyítja ezt nálunk a 86-os megépítése.
285,NEUTRAL,0.9,The sentence factually describes a government development program for small villages without addressing executive power expansion or institutional changes.,ParlaMint-HU_2020-02-17,u2020-02-17-179-7,"Fontos lépés volt az is, hogy elindult a „Magyar falu” program, mely az 5 ezer fő alatti kistelepüléseket célozza."
286,NEUTRAL,0.9,The sentence describes local development outcomes of a government program without discussing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-02-17,u2020-02-17-179-8,"Választókerületemben, Észak-Vas megyében is számos kezdeményezés valósulhat meg ezáltal."
287,NEUTRAL,0.85,"The sentence lists infrastructure improvements funded by government subsidies, focusing on factual outcomes rather than explicitly advocating for or criticizing executive power expansion.",ParlaMint-HU_2020-02-17,u2020-02-17-179-9,"Szolgálati lakások, orvosi rendelők, utak, járdák, óvodák, óvodai udvarok, polgármesteri hivatalok, helyi közösségi terek újulhatnak meg, temetők kerülhetnek méltó állapotba kormányzati támogatásokból."
